Token,NER_label
قزوین,I_ORG
مسلح,I_ORG
کردند,O
که,O
برای,O
در,O
۱۱,I_DAT
تراری,O
این,O
رسول,I_ORG
برقرار,O
قزاقستان,B_LOC
لیگ,O
یکدستگاه,O
از,O
که,O
رحمان,B_PER
روستا,I_EVE
و,O
در,O
ارتش,B_ORG
مادر,I_ORG
نمازجمعه,B_EVE
ییلاق,I_LOC
.,O
در,O
یک,O
ريیس,B_ORG
می,O
ایلام,I_mainLOC
به,O
زیبایی,O
افغانستانی,B_NAT
چرا,O
قرارگاه,B_ORG
شنبه,I_DAT
##ون,O
ایران,I_LOC
شهید,B_PER
و,O
و,I_PER
پرداخت,O
جام,B_EVE
،,O
عراق,B_LOC
المسلمین,O
کانون,O
در,O
گذشته,I_TIM
ره,I_ORG
در,O
تا,O
جهت,O
:,O
##تری,I_PER
ازاد,I_ORG
ذبیح,B_PER
۱۴۰۱,B_DAT
الملل,I_ORG
از,O
اباد,I_LOC
یکصد,O
همچنان,O
و,O
مهرماه,I_DAT
کنند,O
دانشگاه,B_LOC
۱۴,B_DAT
توازن,O
پلیس,I_EVE
و,O
گیری,O
نگهداشت,I_EVE
نیز,O
ابیطالب,I_ORG
سپس,O
ای,I_ORG
مرکز,I_EVE
با,O
گرداوری,O
به,O
فدا,O
حال,O
ساعت,I_TIM
جدید,O
اروپاییها,B_NAT
محدوده,O
کانون,B_ORG
مسابقات,B_EVE
تعلیم,O
زوجین,B_PER
طلب,O
برای,O
له,I_PER
به,O
دفاع,I_DAT
می,O
بانه,I_ORG
سنای,I_ORG
مهندسی,O
معیشتی,O
مجوزهای,O
بهداشت,I_ORG
روشن,O
محمودی,I_PER
تولید,I_PER
اسلامی,I_EVE
روز,I_DAT
و,O
ازاد,I_PER
اینتر,B_ORG
جدول,O
صرفه,O
خانی,I_PER
مشهد,I_mainLOC
فرشید,B_PER
،,O
به,O
محمدعلی,B_PER
شهر,O
مهندسی,I_ORG
اجتماعی,O
اقتصادی,O
حوزه,I_ORG
و,O
و,O
موضوع,O
ازادگان,I_LOC
روسی,B_NAT
فرانسه,B_NAT
گروه,I_PER
کرده,O
علیه,O
پایین,O
این,O
دانشکده,B_ORG
،,O
یک,O
نقاشی,O
##کی,I_PER
است,O
رخ,O
تیری,B_PER
هم,O
حرکت,O
مجاهدین,I_ORG
هانیه,B_PER
هفته,O
از,O
علی,B_PER
باکو,B_mainLOC
۱۳۴۸,I_DAT
مسعود,B_PER
.,O
جانبی,O
وزارت,B_ORG
،,O
مواجه,O
عالی,I_ORG
،,O
خبرگزاری,B_ORG
که,O
محمد,B_PER
دایی,O
اموال,O
باهنر,I_ORG
طیور,O
شورای,B_ORG
،,O
رمز,O
یکساله,B_DAT
دوشنبه,B_TIM
دهند,O
است,O
فرهنگی,I_ORG
خاطرنشان,O
عراق,B_LOC
افرینی,O
اظهار,O
امل,B_LOC
سی,O
محمد,B_PER
عقیده,O
تاکنون,O
ذینفع,O
طایفه,I_PER
برخی,O
تهران,I_ORG
گفت,O
می,O
با,O
سپاه,B_ORG
تشریفات,O
تاثیر,O
.,I_DAT
؛,O
وزارت,B_ORG
تبیین,I_EVE
قرارگاه,B_ORG
کنترل,O
خود,O
فرجی,I_PER
یک,O
اموزشی,I_ORG
مقید,O
بوریس,B_PER
علیرضا,B_PER
عادل,B_PER
به,O
در,O
شیراز,I_LOC
سازمان,B_ORG
شهید,B_PER
بیمار,O
قطعی,O
سال,I_DAT
ملی,I_ORG
روسال,I_PER
موضوع,O
سه,B_DAT
قطعنامه,O
نزدیک,O
ioc,B_ORG
شورای,I_PER
دست,O
این,O
اذربایجان,I_NAT
ضد,O
فاطمه,B_PER
مواجه,O
روابط,B_ORG
قدیری,I_PER
تاکید,O
نکنند,O
گسترده,O
##علم,O
احکام,O
این,O
واکنشی,O
مطبوعاتی,I_EVE
قانونی,I_ORG
دانشگاه,B_ORG
اقابزرگی,I_PER
مکانی,O
در,O
طی,O
ماه,I_DAT
پرسپولیس,B_ORG
ازاد,I_ORG
بازار,O
بازنشستگی,I_ORG
۳۰,I_TIM
سفید,I_LOC
اسناد,I_EVE
شود,O
امروز,B_DAT
طول,O
به,O
در,O
انقلاب,B_EVE
است,O
سر,O
شرقی,I_ORG
(,I_EVE
اینترنتی,O
شوند,O
ماه,I_DAT
سرمایه,O
تشخیص,O
نبش,O
برگزاری,O
شبه,B_LOC
کلنگ,I_EVE
سواداموزی,I_ORG
نظام,B_ORG
الاسلام,I_PER
،,O
های,I_ORG
و,O
شهری,O
##ال,I_PER
۲۴,O
است,O
۱۲۶,O
ابتلا,O
را,O
،,O
توزیع,O
صلاح,B_LOC
ترین,O
قرار,O
ایجاد,O
اظهار,O
برنامه,I_ORG
اسلامی,I_PER
مراسم,O
عبید,B_PER
سطح,O
و,I_ORG
ابن,B_PER
از,O
۲۰۰,O
شخصی,O
گمرکی,O
سینمای,I_ORG
اند,O
روز,I_EVE
کشتی,I_EVE
ضمن,O
حضور,O
خطبه,O
مانند,O
که,O
گزارش,O
الملک,I_PER
بشدت,O
طب,I_PER
سید,B_PER
خبرگزاری,B_ORG
بعدازظهر,B_mainLOC
جدید,O
سال,I_DAT
بزرگ,O
در,O
اثار,I_ORG
کشور,O
به,O
هجرت,I_DAT
درامد,O
سلامت,O
در,O
غدیر,O
همدان,I_ORG
الملل,I_ORG
زنجان,I_LOC
اسلامی,I_ORG
های,I_ORG
##ایران,I_PER
مهر,B_ORG
در,O
است,O
بین,O
رسیدن,O
دانا,I_ORG
بن,O
از,O
اسفند,B_DAT
میراث,I_ORG
درصدی,O
دریافت,O
ناحیه,O
پایگاه,B_ORG
به,O
فیلم,O
ابراهیم,I_PER
١۴,I_DAT
همایش,I_LOC
الله,I_PER
و,O
به,O
طریق,O
نجف,I_ORG
مربوطه,O
استانداری,I_mainLOC
مختلف,O
مجلس,B_ORG
اظهار,O
بریتانیا,B_LOC
:,I_TIM
است,O
بیشتر,O
روز,B_DAT
مازندران,B_LOC
در,O
واژگون,O
##پزشک,O
:,O
سیدرضا,B_PER
در,O
مجمع,B_ORG
گناوه,B_mainLOC
تا,O
وتر,O
اوکراین,B_NAT
سردار,O
مشغول,O
،,I_PER
و,I_DAT
گتوند,I_PER
قم,B_LOC
هستند,O
کارگر,I_LOC
روزی,O
دهه,B_EVE
منتشر,O
رسیدگی,O
و,O
امبولانس,O
سالن,B_LOC
مسعود,B_PER
این,O
هم,O
جواد,I_PER
دانشگاه,B_ORG
قدر,I_EVE
پزشکی,I_ORG
دین,O
ساری,I_ORG
در,O
میانه,O
در,O
کاشان,B_LOC
با,O
کارگاه,O
رسید,O
کند,O
زندوکیلی,I_PER
خواهیم,O
به,O
خیلی,O
اذربایجان,I_LOC
کرمان,B_LOC
کار,O
جمشید,I_PER
"""",O
مقابله,O
:,O
ها,O
منطقه,B_LOC
را,O
خوزستان,B_LOC
،,O
با,O
های,O
ستاد,B_ORG
جمهوری,I_EVE
۱۲,O
ملی,I_ORG
از,O
،,O
بسته,O
به,O
ابتکاری,O
ایلام,B_mainLOC
پردیس,B_LOC
بر,O
است,O
سیستان,B_LOC
متوسط,O
سراغ,O
گام,O
و,I_ORG
هسته,I_EVE
،,O
رایولا,I_PER
با,O
مجلس,O
۱۳۹۹,I_DAT
با,O
به,O
،,O
ظرفیت,O
را,O
نشست,O
در,O
بذر,I_EVE
سبز,O
درمان,I_PER
سپاه,B_ORG
عابد,B_PER
فناوری,I_ORG
ایرانی,B_NAT
که,O
است,O
هورمون,O
را,O
چهل,O
افغانستان,B_mainLOC
اتفاق,O
و,I_LOC
در,O
هفته,B_DAT
بنابر,O
پلیس,B_ORG
تا,O
یاد,O
باختری,O
برنامه,B_EVE
در,O
برنامه,O
همچنین,O
.,O
رهبری,O
را,O
اسلامی,I_ORG
تحویل,O
یو,I_mainLOC
نماز,I_DAT
استفاده,O
۸۸,I_DAT
حوزه,I_ORG
رحیم,I_PER
زیادی,O
مجموعه,B_ORG
تا,I_DAT
ویروس,O
و,I_ORG
خراسان,B_LOC
پژوهشگاه,B_ORG
دیدار,I_EVE
کننند,O
تبعید,O
های,I_ORG
،,I_PER
خبرگزاری,B_ORG
،,I_ORG
را,O
الملل,O
مشهد,B_LOC
خنثی,O
انص,I_PER
بین,O
اول,O
کردستان,I_EVE
های,O
یادگیری,O
مورد,O
در,O
روستای,B_LOC
با,O
کرمانشاه,I_LOC
عصر,B_EVE
تصادف,O
خواهد,O
درباره,O
نهایت,O
جهانی,I_DAT
به,O
##قا,I_LOC
و,O
الملل,O
مصنوعی,O
هیچ,O
ش,I_DAT
اگاهی,I_ORG
سیزدهم,I_ORG
رهبر,B_PER
تهاجمات,O
ها,O
سازی,O
ایرانی,B_NAT
اوینی,I_PER
های,O
هیچ,O
منظور,O
اریزونا,I_LOC
صف,O
حوزه,O
تقسیم,O
و,O
بهترین,O
حفاران,O
گذشتگان,O
فارس,I_ORG
تلاش,O
است,O
ريیس,B_PER
های,O
امام,O
##اک,I_mainLOC
خبرنگار,O
گیاهان,I_PER
وزیر,I_PER
کلینیک,B_LOC
بازیکن,B_PER
کشور,O
دامان,O
است,O
به,O
جان,B_PER
استان,B_LOC
f۳,O
و,I_LOC
های,O
جنوبی,I_mainLOC
یوفا,B_ORG
صبوری,I_PER
بزرگوارش,I_PER
بانوان,I_ORG
حوزه,B_ORG
در,O
زمینه,O
ع,I_LOC
و,I_ORG
انقلاب,I_ORG
از,O
جدید,I_DAT
علی,B_PER
می,O
پارالمپیک,I_EVE
مشکلات,O
کشور,O
دانشگاه,B_ORG
در,O
اشک,O
اسدی,I_PER
##٠٠,I_DAT
جشنواره,B_EVE
سقز,B_LOC
شبستر,I_ORG
که,O
##زه,O
ارزش,O
خبرنگار,O
سفیر,O
و,O
اژانس,B_ORG
پرورش,I_ORG
در,O
خلق,O
صدای,O
در,I_PER
این,O
برسد,O
به,O
##یات,I_PER
ارزش,O
چهارمحال,B_LOC
##بهمن,I_DAT
یا,O
خبرنگار,B_PER
ظرفیت,O
اسدی,I_PER
هر,O
باکو,O
کرمان,I_mainLOC
پیدا,O
و,I_EVE
بقیهالله,I_ORG
خاکی,I_PER
فیصل,B_PER
جسمی,O
یلدا,I_EVE
استان,I_ORG
جمهوری,B_ORG
حسینی,I_EVE
سیاسی,O
##اک,I_ORG
شعر,O
ایین,B_EVE
این,O
امیری,I_PER
نژاد,I_PER
در,O
اتحادیه,I_PER
و,O
رسیده,O
ابادان,B_LOC
می,O
زنان,O
اینکه,O
سایت,B_ORG
فارس,I_ORG
علوم,I_ORG
گزارش,O
قاچاق,O
سرپل,B_LOC
ارشاد,I_PER
و,O
در,O
گفت,O
نسخه,O
مدیران,O
تشویق,O
شیون,B_PER
دقیقه,I_TIM
فاطمه,B_PER
##خت,I_PER
اضافه,O
شده,O
فضای,I_PER
فرهنگی,I_LOC
مرصاد,I_PER
های,B_EVE
نیست,O
۱۳۴۱,I_DAT
فرمایشات,O
علیرضا,B_PER
حادثه,O
کنگره,B_ORG
پوتین,B_PER
۹۹,I_DAT
از,O
مهدی,B_PER
سوم,I_DAT
سید,B_PER
امامان,O
المللی,I_ORG
برنا,I_DAT
دو,O
گزارش,O
رشت,B_LOC
فجر,I_EVE
اسیب,O
بایست,O
نقاش,I_PER
به,O
مجلس,B_ORG
دوازده,I_DAT
سپاه,I_ORG
که,O
افغانستان,B_NAT
،,O
عبدالرحمان,I_PER
دستگاه,O
گذشته,I_DAT
اصفهان,I_ORG
به,O
به,O
سپاه,I_PER
استارا,B_LOC
فوتبال,I_ORG
کتاب,B_PER
یا,O
پرسپولیس,I_PER
بازار,O
کاهش,O
که,O
کسانی,O
:,O
،,O
اللهی,I_PER
و,O
بندی,O
جنوبی,I_LOC
محمودی,I_PER
کاهش,O
رامین,B_PER
موسسات,B_ORG
استانه,O
وزیر,I_PER
جاده,B_mainLOC
عاشورا,I_ORG
مجلس,B_ORG
باشگاه,B_ORG
گیلان,B_LOC
ترامپ,B_PER
شوشتری,I_LOC
فرم,I_ORG
سیزدهم,I_ORG
ترک,I_ORG
دستگیر,O
شود,O
استانه,O
حقوقشان,O
حرفه,O
بختیاری,I_LOC
اسلامی,I_ORG
هشدار,O
استقرار,O
،,I_ORG
پروژه,O
پروژه,O
داشته,O
می,O
قايمشهر,B_NAT
این,O
و,O
یازدهمین,I_EVE
حساس,O
پنجشنبه,B_DAT
الهدی,I_PER
العابدین,I_PER
را,O
تببین,O
قرار,O
ساعت,B_TIM
مشارکت,O
حسین,B_PER
زاده,I_PER
،,O
وزارت,B_ORG
جهاد,I_ORG
شرقی,I_LOC
کردند,O
منطقه,O
##انی,I_PER
وره,I_PER
میدان,B_mainLOC
##دث,I_PER
دادند,O
،,I_PER
و,O
ج,I_LOC
ناتو,I_ORG
روسیه,B_NAT
اسلامی,I_EVE
ابان,I_TIM
و,I_ORG
قرار,O
بسیار,O
چرا,O
ترامپ,B_PER
عبدالملکی,B_PER
از,O
اعرافی,B_PER
حیدر,B_PER
دانشگاه,I_PER
##ان,I_PER
.,O
/,I_LOC
ایین,O
معادن,I_ORG
##ویه,I_PER
برداشت,O
مستشاری,B_PER
مانند,O
اداره,I_ORG
۵,O
چند,O
کنکور,O
ترکیه,B_LOC
رمضان,I_DAT
احمد,B_PER
بیشتری,O
خبرگزاری,B_ORG
انجام,O
با,O
برجام,B_EVE
،,O
همراه,O
عضوش,B_PER
سازمان,B_ORG
اتوبوس,I_EVE
داشت,O
حضرت,B_PER
سیاسی,O
صهیونیست,B_NAT
شبستان,I_ORG
–,O
جاده,B_mainLOC
محمد,B_PER
در,O
مقررات,O
توسعه,I_ORG
بود,O
حجت,B_PER
ایران,B_NAT
توانمند,O
خود,O
پیش,O
و,O
استان,B_LOC
فقیه,O
کل,I_ORG
های,I_EVE
انقلاب,B_EVE
سالن,B_LOC
گفت,O
معرفی,O
اشنا,O
دولت,B_ORG
الله,I_EVE
درمان,O
اراک,I_ORG
ایسنا,B_ORG
ایران,B_mainLOC
کند,O
،,I_ORG
صلیب,B_ORG
و,O
تاریخی,I_DAT
می,O
جمع,O
سه,B_DAT
مسوولان,B_ORG
جلوی,O
تا,O
خود,O
خبرنگار,B_PER
،,O
تاکنون,O
نویی,I_PER
های,O
برای,O
فلسطین,I_EVE
النمر,I_PER
گلی,I_PER
قضا,I_PER
ها,I_DAT
امکاناتی,O
با,O
کرد,O
۱۳۴۳,I_DAT
و,I_ORG
زیرا,O
مطهر,I_LOC
بیستم,I_EVE
خمینی,I_PER
در,O
اسلامی,I_LOC
خطرناک,O
سيول,B_NAT
ای,O
و,O
وزیر,B_PER
المللی,I_EVE
تسهیل,O
که,O
سلیمانی,I_PER
نه,O
جایگاه,O
مستشاران,O
مروج,I_PER
شود,O
درصدی,O
۰,O
در,O
های,O
جان,O
نیروی,I_EVE
بزرگترین,O
است,O
سال,O
:,O
پزشکی,I_ORG
چند,O
شورای,B_ORG
مهم,O
.,O
امارات,B_LOC
مجیدی,I_PER
قرار,O
دعوت,O
،,O
اسلامی,I_ORG
برنامه,O
یاسوج,I_ORG
امتحانات,B_EVE
اشاره,O
مکان,B_LOC
ایران,I_ORG
خوزستان,I_LOC
۴۰۰,O
در,O
نجف,B_LOC
اذر,I_DAT
گلپایگانی,I_PER
از,O
سید,B_PER
خمینی,I_LOC
برزیل,B_LOC
ایران,B_LOC
وزارت,I_PER
نماید,O
سال,B_DAT
امام,B_PER
خبرگزاری,B_ORG
و,I_ORG
۲۸۰,O
و,O
جمهور,O
سمفونیک,I_ORG
نیست,O
۲۰,O
گذاری,O
صورت,O
شیخ,O
موضوع,O
خانه,B_LOC
بانک,I_ORG
الله,I_EVE
چهارم,I_PER
با,O
اردیبهشتماه,B_DAT
حادثه,O
عالیات,I_ORG
محمدباقر,I_PER
از,O
،,O
رقی,I_LOC
عراق,B_LOC
حرفى,O
استان,I_ORG
تنها,O
ريیس,B_PER
پیامدهای,O
طبرسی,B_PER
۵,B_DAT
پزشکی,I_ORG
دولتی,I_ORG
حدود,O
مازندران,B_LOC
و,O
خیابانی,I_EVE
رنگ,O
خدمات,I_ORG
در,O
مزارع,O
کاهش,O
بیماران,O
ابوالقاسمی,I_PER
دانشگاه,I_ORG
ایران,I_NAT
##ا,I_mainLOC
وزارت,B_ORG
ريیس,B_PER
.,O
اسکار,B_EVE
تواند,O
رضوی,I_PER
علی,B_PER
رسانی,O
چهل,B_DAT
الله,I_PER
تاریخی,I_LOC
سال,I_DAT
به,O
سابق,I_EVE
با,O
و,I_DAT
شبکه,B_ORG
انتخابات,B_EVE
شیرازی,I_PER
قاسم,I_PER
هلال,I_LOC
مسجد,B_LOC
امام,I_ORG
که,O
تبلیغات,I_PER
بریم,O
کشتن,O
موصوف,O
اینکه,O
##ى,I_ORG
جمعه,I_PER
ایسنا,B_ORG
و,I_ORG
دریچه,O
پیشرفت,O
که,O
داشت,O
عج,I_ORG
فرایند,O
و,O
طول,O
یحیی,B_PER
فرهنگی,O
هستیم,O
اسلامی,I_EVE
در,O
و,O
صبر,O
زمانی,O
و,O
به,O
بعد,O
در,O
اید,O
باعث,O
،,O
عمده,O
نقطه,O
مازندران,I_EVE
اینه,O
افریقا,B_LOC
مرکز,B_ORG
محفوظ,O
نقض,O
شهر,I_mainLOC
فیلمبرداران,I_PER
اداره,B_ORG
جنگ,I_PER
دانشگاه,B_LOC
مردم,O
##د,O
نیز,O
جعفر,I_PER
عباس,I_PER
بودند,O
پارک,B_ORG
/,O
عصر,B_TIM
صنایع,O
برای,O
جذب,O
اراک,B_mainLOC
سیما,I_ORG
،,I_LOC
را,O
روز,I_DAT
طرح,O
پایه,I_ORG
و,O
ایرانشهر,B_mainLOC
##ی,O
مجموعه,O
با,I_EVE
دولت,B_ORG
ایرانیان,B_NAT
الاسلام,I_PER
زنگ,O
مسابقات,B_EVE
به,O
:,O
سال,O
ناپذیر,O
خبرنگاران,I_ORG
مجموع,O
می,O
شهدای,O
زرند,I_ORG
خانه,O
برگزار,O
علیرضا,B_PER
برای,O
برسد,O
جاری,I_DAT
بین,O
،,O
۲۸,I_DAT
اوج,B_LOC
محمدجعفر,B_PER
مجریه,I_ORG
مرتبط,O
برنامه,O
شبکه,B_ORG
سال,B_DAT
جایزه,I_EVE
سالی,I_DAT
ایرانی,B_NAT
جمهوری,I_ORG
،,O
گفت,O
شهرستان,O
مجازی,O
مساجد,O
در,O
از,O
هماهنگی,I_ORG
##گل,I_PER
سالمندان,O
ابزیان,O
تخلفات,O
نوپا,O
ها,O
،,O
مسجد,B_LOC
و,I_ORG
فکور,I_PER
می,O
ولایت,O
المهندس,I_PER
اراک,I_LOC
با,O
از,O
نقاب,O
ایران,B_LOC
حضور,O
گفت,O
##ره,I_PER
زاده,I_PER
،,I_LOC
.,O
المللی,I_EVE
ویروس,O
تهران,I_ORG
ایرنا,B_ORG
گردشگران,O
که,O
تياتر,O
مقدس,I_EVE
فیلمنامه,O
مجمع,O
شرکت,B_ORG
۱۳,B_DAT
نمونهها,O
و,O
ستادهای,B_ORG
رحیم,I_PER
السی,B_ORG
بهمن,I_DAT
عملیات,O
فرشته,O
جنوبی,I_LOC
بهارستان,B_LOC
بخش,O
داشتیم,O
پور,I_PER
##لی,I_PER
خوشه,B_ORG
اقشار,O
حرفه,I_ORG
بدهد,O
می,O
مجید,B_PER
افزایش,O
ایستاده,O
هستند,O
کشور,B_LOC
با,I_ORG
فعالیت,O
باقری,B_PER
باشد,O
اصلی,O
##ايی,I_PER
مکتب,O
،,I_ORG
برخوار,I_LOC
یا,O
خود,O
۴,O
حزب,O
ماه,I_DAT
بود,O
شهرستان,O
حادثه,O
موسی,I_PER
سیستم,B_ORG
موسسه,B_ORG
را,O
،,I_LOC
:,O
شهرستان,I_PER
توجه,O
ان,O
کردستان,I_ORG
قرارگرفتن,O
با,O
ایلام,B_mainLOC
حضرت,I_ORG
این,O
،,O
کشورهای,O
سال,B_DAT
مدیران,O
الله,I_EVE
صحبت,O
هانتر,I_PER
عیسوی,B_NAT
وی,O
تولید,I_ORG
مجموعه,O
کشور,I_ORG
کمیسیون,B_ORG
حجت,O
را,O
متولد,O
واحدهای,O
روزه,I_DAT
فارس,B_ORG
کاشان,B_LOC
کرمان,B_LOC
اژانس,B_ORG
رضوی,I_ORG
در,O
کرد,O
های,I_DAT
مجید,I_PER
،,I_ORG
/,I_DAT
این,O
از,O
شال,I_PER
مشروع,O
ایرانی,B_NAT
تاکید,O
کوروش,B_PER
از,O
،,O
تهران,I_ORG
می,O
مجری,O
سال,B_DAT
اولویت,O
افشاریه,B_LOC
تاثیرگذار,O
تسنیم,I_ORG
دانشگاه,B_ORG
گزارش,O
اختیار,O
توجه,O
زنان,O
کردستان,I_LOC
می,O
مرزن,B_LOC
انتشار,O
قرار,O
خدمات,O
برگزار,O
بخش,B_LOC
ترکیه,B_LOC
شده,O
،,O
اقای,O
هنر,I_EVE
به,O
مسيولان,O
ع,I_PER
های,O
های,O
جهاد,I_ORG
موبایل,O
وزارت,B_ORG
داستان,O
ارزش,O
کند,O
قالب,O
اعلام,O
اموزش,I_ORG
دفاع,I_ORG
ورزش,B_ORG
را,O
گیگابایت,O
قزوین,B_mainLOC
روز,B_DAT
سال,B_DAT
کمک,O
ایرنا,B_ORG
تبصره,O
گذشته,I_DAT
شرکت,B_ORG
کنند,O
در,O
خبرگزاری,B_ORG
حادثه,O
سه,I_ORG
سرمایه,I_EVE
شده,O
ه,I_DAT
وارد,O
است,O
خدری,I_PER
سازمان,B_ORG
نامی,O
سازمان,B_ORG
در,O
کنید,O
۲,B_DAT
رعایت,O
گذشته,I_DAT
ما,O
قرار,O
با,O
گروه,B_ORG
جامعه,O
اسلامی,I_ORG
الحوثی,I_PER
نجات,O
از,O
به,O
خاص,O
مسعود,B_PER
اسیا,O
ایران,B_LOC
هادوی,B_PER
جالب,O
گودرزی,B_PER
ريیسی,I_PER
تیم,O
فومنی,B_PER
شد,O
پرداخت,O
امانی,B_PER
کمیته,B_ORG
جمهور,O
داشت,O
با,O
اهنین,I_PER
برخی,O
قصدی,O
در,O
سجاد,I_PER
ماه,I_DAT
شورای,I_ORG
می,O
امضای,O
جمهوری,O
،,O
و,I_LOC
کرمانشاه,B_LOC
تقاضا,O
خبرگزاری,B_ORG
فضايلی,I_PER
تهیه,O
بود,O
،,O
به,O
ازم,O
در,O
بیرون,O
به,O
مسابقات,I_EVE
پایان,O
زنانه,O
سال,O
روز,B_DAT
مازندران,B_LOC
کشاورزی,I_ORG
عج,I_PER
ماه,I_DAT
بسیج,B_ORG
خودرو,I_ORG
سالروز,I_DAT
سایر,O
دانشجو,I_ORG
در,O
ماه,B_DAT
در,O
منابع,I_ORG
اسلامی,I_ORG
از,O
خبرنگاران,O
حضرت,I_EVE
روند,O
شفیعی,I_PER
جاری,I_DAT
سینمای,I_ORG
،,O
علی,B_PER
به,O
کبودراهنگ,I_PER
به,O
.,O
ابادان,B_LOC
دستورالعمل,O
بین,B_NAT
۱۴۰۰,I_DAT
.,O
عمومی,I_LOC
احمر,I_ORG
مجلس,I_EVE
کرد,O
عالی,I_PER
درون,O
دهد,O
سازمان,I_mainLOC
دو,O
کسب,O
شهرداری,O
امنیتی,O
،,I_DAT
تخلیه,O
بدون,O
های,I_ORG
دارد,O
.,O
سازان,O
اسپانیا,B_NAT
والیبال,I_ORG
فروش,O
بخشی,O
غربی,I_LOC
استخدام,O
احمر,I_PER
وزیر,I_ORG
بویراحمد,I_LOC
##گان,I_LOC
هنوز,O
کند,O
۹۰,O
گفت,O
جمهوری,B_LOC
تقدیر,O
های,O
قرچک,B_LOC
دهند,O
گود,I_ORG
جمهوری,B_LOC
ایتالیا,B_NAT
باقر,B_PER
سال,B_DAT
ایران,I_EVE
سیل,B_EVE
ان,O
##af,I_EVE
استان,I_ORG
ایران,B_LOC
فوتبال,O
دولت,O
یووه,B_ORG
عموم,O
زمینه,O
،,I_LOC
قطعی,O
حاجتی,I_PER
می,O
پاک,B_PER
تخت,O
عصر,I_PER
باشگاه,B_ORG
و,O
نیروی,B_ORG
عراق,B_LOC
و,O
مبتلایان,O
سلاح,I_ORG
و,O
ایسنا,B_ORG
ابی,I_ORG
نامه,B_ORG
و,I_DAT
گیاهان,I_PER
کیلومتری,O
کرونا,B_EVE
المسلمین,I_PER
ان,O
میادین,O
۷,B_DAT
باشند,O
عزیز,O
ناصر,B_PER
ستادهای,B_ORG
بند,O
ارايه,O
انتخابات,B_EVE
خواهم,O
و,O
دولت,O
یک,O
ستاد,B_ORG
مجلس,I_ORG
سال,I_DAT
توانمند,O
در,O
ظهر,B_DAT
ضرورت,O
پروژه,O
ری,B_LOC
سیدمحمدرضا,B_PER
موارد,O
الف,I_LOC
کالاها,O
می,O
از,O
هر,O
شهرک,I_LOC
حضرت,I_DAT
هستند,O
معاون,O
می,O
قم,B_mainLOC
زیرساخت,O
بوکان,I_LOC
حکومتی,I_ORG
دفاع,I_ORG
جمله,O
ای,I_PER
در,O
مهر,B_ORG
امریکایی,B_NAT
در,O
نوید,O
سال,O
بی,O
"""",O
خرداد,I_TIM
محمد,B_PER
درمان,O
به,O
ماه,O
ایران,I_ORG
پذیرفت,O
مگر,O
مسلمین,O
قزوین,B_mainLOC
دعوت,O
مینا,O
که,O
کشاورزی,I_ORG
:,O
ارتباطات,B_ORG
مذهب,B_NAT
جو,O
که,O
جمهور,I_PER
مرکزی,O
ساله,I_DAT
اعتیاد,O
یک,O
برزیل,B_LOC
مکتب,O
رهبری,O
کشاورزی,I_ORG
از,I_LOC
خمینی,I_PER
ان,O
:,O
و,O
مرگ,O
مثل,O
کرد,O
که,O
که,O
دانش,O
ز,O
.,O
کرد,O
اختلاف,I_ORG
نخستین,O
چین,I_PER
ابراهیم,B_PER
مهر,B_ORG
و,O
کنند,O
که,O
ساعت,I_DAT
فرانسه,B_LOC
گاوزبان,O
موتور,O
تصریح,O
شده,I_EVE
از,O
مخلص,O
و,O
سال,I_DAT
سیاوش,B_PER
۱۹,O
ولخرجی,O
را,O
پاتولوژی,O
مسجد,B_LOC
برای,O
شهید,O
که,O
به,O
و,O
انتظامی,O
استان,I_LOC
دانشگاه,B_LOC
در,O
تلاش,O
حکم,O
اثار,O
شرکت,I_ORG
و,O
خالد,B_PER
برجام,B_EVE
خلاصه,O
در,O
از,O
و,I_ORG
اسپانیا,B_LOC
در,O
متعدد,O
نگه,O
و,O
##د,I_PER
نشریه,B_ORG
خوزستان,B_mainLOC
برای,O
نسب,I_PER
استان,B_ORG
اسلامی,I_ORG
ملی,I_ORG
سال,B_DAT
مربیان,O
مشارکت,O
چینی,B_NAT
این,O
مثبت,I_ORG
ابراهیمی,I_PER
امریکا,B_NAT
و,O
ترین,O
مناطق,B_LOC
تصویب,O
و,O
استاندار,O
هنرهای,I_ORG
مثبت,O
و,O
دنیا,O
با,O
حوزه,I_ORG
##ا,I_PER
صنعت,O
صورت,O
درک,O
.,O
ایران,I_ORG
فولاد,B_ORG
ایران,B_LOC
نقاط,O
میکنیم,O
کیپ,B_LOC
،,O
بعدازظهر,I_TIM
است,O
عراق,B_LOC
به,O
